Field1_links,Name,Years,Field3_links,Age,Field4_links,Duration,Rating,Field6,Popularity,Summary,Genre,Field9_links,Stars,Rewiev_Count,Seasons,Story_Line,Genre_Long,Location,Production,Sound
https://www.imdb.com/title/tt10542150/?ref_=sr_t_1870,Kapanmadan Kazan,2019,https://www.imdb.com/title/tt10542150/releaseinfo?ref_=tt_ov_rdat,7+,https://www.imdb.com/title/tt10542150/parentalguide/certificates?ref_=tt_ov_pg,2h,5.2,8,,"In the format in which two people compete together, one contestant answers the questions and the other contestant tries to collect the prizes before the door closes.",Game-Show,"https://www.imdb.com/search/title?genres=game-show&explore=title_type,genres&ref_=tt_ov_inf",Alp KirsanAçelya Kartal,,,,,,,Stereo
https://www.imdb.com/title/tt9173422/?ref_=sr_t_1871,Söz Fato'da,1993–1996,https://www.imdb.com/title/tt9173422/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Reality-TV,"https://www.imdb.com/search/title?genres=reality-tv&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt6079310/?ref_=sr_t_1872,Komedi Türk,2008,https://www.imdb.com/title/tt6079310/releaseinfo?ref_=tt_ov_rdat,,,,4.1,24,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Ferdi AkarnurIcmal AktunaAnastasia Beloborodova,,,,,,,
https://www.imdb.com/title/tt12863296/?ref_=sr_t_1873,Bilirkisi Degiliz,2020– ,https://www.imdb.com/title/tt12863296/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",Sait Furkan TekeÖmer Topcu,,,,,,,
https://www.imdb.com/title/tt13185514/?ref_=sr_t_1874,Amerika'da Türk Olmak,2006–2007,https://www.imdb.com/title/tt13185514/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt11043068/?ref_=sr_t_1875,15 Dakika,2017,https://www.imdb.com/title/tt11043068/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt3692936/?ref_=sr_t_1876,Çay Molasi,2013,https://www.imdb.com/title/tt3692936/releaseinfo?ref_=tt_ov_rdat,G,https://www.imdb.com/title/tt3692936/parentalguide/certificates?ref_=tt_ov_pg,50m,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt0448273/?ref_=sr_t_1877,Basimiza Gelenler,2002,https://www.imdb.com/title/tt0448273/releaseinfo?ref_=tt_ov_rdat,,,,5.0,9,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Gazanfer ÖzcanSuat SungurAhmet Ugurlu,,,,,,,
https://www.imdb.com/title/tt0989273/?ref_=sr_t_1878,Kara Duvak,2007,https://www.imdb.com/title/tt0989273/releaseinfo?ref_=tt_ov_rdat,,,,3.1,29,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt12358440/?ref_=sr_t_1879,Ahmet Hamdi Tanpinar,1986,https://www.imdb.com/title/tt12358440/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt8069800/?ref_=sr_t_1880,Talibi Irsadi,2018,https://www.imdb.com/title/tt8069800/releaseinfo?ref_=tt_ov_rdat,,,,7.2,24,,,Biography,"https://www.imdb.com/search/title?genres=biography&explore=title_type,genres&ref_=tt_ov_inf",Rifat KanparaAhmet Avni YilmazMahmut Kotan,,,,,,,
https://www.imdb.com/title/tt16021822/?ref_=sr_t_1881,Al Sana Haber,2021,https://www.imdb.com/title/tt16021822/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt12223716/?ref_=sr_t_1882,Istanbul Kafasi,2012–2014,https://www.imdb.com/title/tt12223716/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",Levent Erdem,,,,,,,
https://www.imdb.com/title/tt21342612/?ref_=sr_t_1883,Rejisör Sefik Künefe,2022,https://www.imdb.com/title/tt21342612/releaseinfo?ref_=tt_ov_rdat,,,,,,,The director of the sex frenzy of the seventies turns upside down some of his attempts to survive in the changing conditions of the industry.,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Osman CavciSehmuz YiginFuat Aykut,,,,,,,
https://www.imdb.com/title/tt0491857/?ref_=sr_t_1884,Feride,1996,https://www.imdb.com/title/tt0491857/releaseinfo?ref_=tt_ov_rdat,,,,5.2,12,,,,,,,,,,,,
https://www.imdb.com/title/tt10341082/?ref_=sr_t_1885,Sevgili Vatanim,2017,https://www.imdb.com/title/tt10341082/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Animation,"https://www.imdb.com/search/title?genres=animation&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt0296420/?ref_=sr_t_1886,Sipsevdi,1977– ,https://www.imdb.com/title/tt0296420/releaseinfo?ref_=tt_ov_rdat,,,,3.2,57,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Mehmet Ali ErbilNevra SerezliKayhan Yildizoglu,,,,,,,
https://www.imdb.com/title/tt22040312/?ref_=sr_t_1887,Drama Pasta,2020– ,https://www.imdb.com/title/tt22040312/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt19394306/?ref_=sr_t_1888,Monitör,1988– ,https://www.imdb.com/title/tt19394306/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Music,"https://www.imdb.com/search/title?genres=music&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt16734078/?ref_=sr_t_1889,Sanat Söylesileri,2019,https://www.imdb.com/title/tt16734078/releaseinfo?ref_=tt_ov_rdat,,,,,,,"""What is art, who is the artist, what is the difference between craft and art, and what are the art disciplines?"". The program, moderated by art historian Selçuk Mülayim, seeks answers to these questions with expert guests.",Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",Selcuk Mulayim,,,,,,,
https://www.imdb.com/title/tt6469080/?ref_=sr_t_1890,Cumhuriyete Kanat Gerenler,1993–1995,https://www.imdb.com/title/tt6469080/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt1815043/?ref_=sr_t_1891,Ferhunde Kalfa,1987,https://www.imdb.com/title/tt1815043/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt5887934/?ref_=sr_t_1892,Biz Bize Benzeriz,1992,https://www.imdb.com/title/tt5887934/releaseinfo?ref_=tt_ov_rdat,,,,4.7,9,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt22040158/?ref_=sr_t_1893,Ezgi'nin Kanali,2015– ,https://www.imdb.com/title/tt22040158/releaseinfo?ref_=tt_ov_rdat,,,,7.3,6,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",Ezgi Zorba,,,,,,,
https://www.imdb.com/title/tt14625796/?ref_=sr_t_1894,Tiyatro Zamani,2021,https://www.imdb.com/title/tt14625796/releaseinfo?ref_=tt_ov_rdat,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0476094/?ref_=sr_t_1895,Isin Show,2005,https://www.imdb.com/title/tt0476094/releaseinfo?ref_=tt_ov_rdat,,,,3.0,33,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",Isin KaracaHalit ErgençDemet Evgar,,,,,,,
https://www.imdb.com/title/tt12994626/?ref_=sr_t_1896,Bir Milyon Canli Para,2014–2015,https://www.imdb.com/title/tt12994626/releaseinfo?ref_=tt_ov_rdat,,,,4.6,11,,,Game-Show,"https://www.imdb.com/search/title?genres=game-show&explore=title_type,genres&ref_=tt_ov_inf",Tolga ÜstünMesut YarEngin Altan Düzyatan,,,,,,,
https://www.imdb.com/title/tt0907070/?ref_=sr_t_1897,Tutku Çemberi,2001–2002,https://www.imdb.com/title/tt0907070/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt17316100/?ref_=sr_t_1898,Dobra Dobra,2011–2016,https://www.imdb.com/title/tt17316100/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",Müge AnliSenay Düdek,,,,,,,
https://www.imdb.com/title/tt27835210/?ref_=sr_t_1899,Studio Visits,2021– ,https://www.imdb.com/title/tt27835210/releaseinfo?ref_=tt_ov_rdat,,,,,,,,,,,,"2
1
See all",,,,,
https://www.imdb.com/title/tt6015230/?ref_=sr_t_1900,Nisvan: Tarihe Adini Yazdiran Kadinlar,2010,https://www.imdb.com/title/tt6015230/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt4708352/?ref_=sr_t_1901,Ertelenmis Hayatlar,2007,https://www.imdb.com/title/tt4708352/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt11041664/?ref_=sr_t_1902,Sen De Yap,2019,https://www.imdb.com/title/tt11041664/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Family,"https://www.imdb.com/search/title?genres=family&explore=title_type,genres&ref_=tt_ov_inf",Duygu Turgut Gokpinar,,,,,,,
https://www.imdb.com/title/tt0115229/?ref_=sr_t_1903,Kalbimi Kira Kira,1996,https://www.imdb.com/title/tt0115229/releaseinfo?ref_=tt_ov_rdat,,,,3.1,13,,,,,,,,,,,,
https://www.imdb.com/title/tt21631666/?ref_=sr_t_1904,Eren Aktan,2018– ,https://www.imdb.com/title/tt21631666/releaseinfo?ref_=tt_ov_rdat,,,,9.3,17,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",Eren AktanBaris DanisPelin Baynazoglu,,"5
1
See all",,,,,
https://www.imdb.com/title/tt14183342/?ref_=sr_t_1905,Iyiler Kötüler Futbolcular,2021,https://www.imdb.com/title/tt14183342/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt16796494/?ref_=sr_t_1906,Eskici,2019–2020,https://www.imdb.com/title/tt16796494/releaseinfo?ref_=tt_ov_rdat,,,,,,,"In this program, we visit tagareens, antique shops and auctions. In each episode, we hear special stories by guests.",Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt12789778/?ref_=sr_t_1907,Her Sey Dahil,2011–2017,https://www.imdb.com/title/tt12789778/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt5580874/?ref_=sr_t_1908,Kumarbaz,1993,https://www.imdb.com/title/tt5580874/releaseinfo?ref_=tt_ov_rdat,,,,4.5,6,,,,,,,,,,,,
https://www.imdb.com/title/tt2027336/?ref_=sr_t_1909,Altin Elbiseli Adam,2011,https://www.imdb.com/title/tt2027336/releaseinfo?ref_=tt_ov_rdat,,,,6.8,37,,,Sport,"https://www.imdb.com/search/title?genres=sport&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,Stereo
https://www.imdb.com/title/tt16194436/?ref_=sr_t_1910,Bizim Köyün Kizlari,2021,https://www.imdb.com/title/tt16194436/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Game-Show,"https://www.imdb.com/search/title?genres=game-show&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt6954428/?ref_=sr_t_1911,Mahmut & Meryem,2013,https://www.imdb.com/title/tt6954428/releaseinfo?ref_=tt_ov_rdat,,,,,,,"In the 16th century, the heir to a Muslim empire embarks on a dangerous journey to find his true love, who was taken away by her Christian father.",Romance,"https://www.imdb.com/search/title?genres=romance&explore=title_type,genres&ref_=tt_ov_inf",Eva DedovaEge GünerMustili,,,,,,,
https://www.imdb.com/title/tt14551054/?ref_=sr_t_1912,Mucize Çirak,,,,,,,,,,Reality-TV,"https://www.imdb.com/search/title?genres=reality-tv&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,16:9 HD
https://www.imdb.com/title/tt8325402/?ref_=sr_t_1913,Hayirdir Insallah,2006–2008,https://www.imdb.com/title/tt8325402/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Cihan AksoyluZeynep DalçamVeysel Diker,,,,,,,Stereo
https://www.imdb.com/title/tt13153770/?ref_=sr_t_1914,Sehir Konusuyor,2020,https://www.imdb.com/title/tt13153770/releaseinfo?ref_=tt_ov_rdat,,,,5.5,12,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",Yahya Bakir,,,,,,,
https://www.imdb.com/title/tt6369474/?ref_=sr_t_1915,Ana Ocagi,2014–2016,https://www.imdb.com/title/tt6369474/releaseinfo?ref_=tt_ov_rdat,,,,5.4,6,,,Adventure,"https://www.imdb.com/search/title?genres=adventure&explore=title_type,genres&ref_=tt_ov_inf",Meltem AcikelNilgün EsinSelva Hocaoglu,,,,,,,
https://www.imdb.com/title/tt6982068/?ref_=sr_t_1916,Ehveniser,2015,https://www.imdb.com/title/tt6982068/releaseinfo?ref_=tt_ov_rdat,,,,,,,"Guest musicians appear on each episode in Venus Music Studios in Istanbul, Turkey. Live Music Show.",Music,"https://www.imdb.com/search/title?genres=music&explore=title_type,genres&ref_=tt_ov_inf",SkysketchTheYoungShavenJehan Barbur,,,,,,,
https://www.imdb.com/title/tt13212916/?ref_=sr_t_1917,Sinirlari Asmak,2014,https://www.imdb.com/title/tt13212916/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt3962034/?ref_=sr_t_1918,Gizemler Diyarina Yolculuk,2012,https://www.imdb.com/title/tt3962034/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Animation,"https://www.imdb.com/search/title?genres=animation&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt16993422/?ref_=sr_t_1919,Is Dünyasi,2007–2010,https://www.imdb.com/title/tt16993422/releaseinfo?ref_=tt_ov_rdat,,,,,,,,News,"https://www.imdb.com/search/title?genres=news&explore=title_type,genres&ref_=tt_ov_inf",Serpil AvazGülman Somer KeskinTolga Üstün,,,,,,,
https://www.imdb.com/title/tt12358458/?ref_=sr_t_1920,Islam'in Sartlari,1989,https://www.imdb.com/title/tt12358458/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt1160432/?ref_=sr_t_1921,Büyük Teklif,2006,https://www.imdb.com/title/tt1160432/releaseinfo?ref_=tt_ov_rdat,,,,3.0,9,,,Game-Show,"https://www.imdb.com/search/title?genres=game-show&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt18345426/?ref_=sr_t_1922,Yeni Sahne: TRT Muzik,2021,https://www.imdb.com/title/tt18345426/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Music,"https://www.imdb.com/search/title?genres=music&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt6998244/?ref_=sr_t_1923,Elif'ten Z'ye,2016,https://www.imdb.com/title/tt6998244/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt0426803/?ref_=sr_t_1924,Tam Pansiyon,2004,https://www.imdb.com/title/tt0426803/releaseinfo?ref_=tt_ov_rdat,,,,5.5,26,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt2874582/?ref_=sr_t_1925,Etno Ritim,2010–2012,https://www.imdb.com/title/tt2874582/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt12795598/?ref_=sr_t_1926,Derya Baykal'la Gülümse,2019,https://www.imdb.com/title/tt12795598/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Family,"https://www.imdb.com/search/title?genres=family&explore=title_type,genres&ref_=tt_ov_inf",Derya Baykal,,,,,,,
https://www.imdb.com/title/tt13776918/?ref_=sr_t_1927,Saglikli Kaçamak,2021,https://www.imdb.com/title/tt13776918/releaseinfo?ref_=tt_ov_rdat,,,,,,,"You will find both traditional and healthy versions of flavors. Can a meal be both ""healthy"" and ""cheat""?",Reality-TV,"https://www.imdb.com/search/title?genres=reality-tv&explore=title_type,genres&ref_=tt_ov_inf",Batuhan BayirBugce Kondakci,,,,,,,Stereo
https://www.imdb.com/title/tt4489280/?ref_=sr_t_1928,Ekmek ve Gül,2015,https://www.imdb.com/title/tt4489280/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt3678574/?ref_=sr_t_1929,Sokakta Hayat Var,2012,https://www.imdb.com/title/tt3678574/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Music,"https://www.imdb.com/search/title?genres=music&explore=title_type,genres&ref_=tt_ov_inf",Ceren GündogduKerem Kulbay IkielSeyhmus Fidan,,,,,,,
https://www.imdb.com/title/tt4235918/?ref_=sr_t_1930,Kel Alaka,2014,https://www.imdb.com/title/tt4235918/releaseinfo?ref_=tt_ov_rdat,,,,4.8,25,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Atalay Demirci,,,,,,,
https://www.imdb.com/title/tt2014468/?ref_=sr_t_1931,Anadolu Kaplanlari,2011,https://www.imdb.com/title/tt2014468/releaseinfo?ref_=tt_ov_rdat,,,,,,,,News,"https://www.imdb.com/search/title?genres=news&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt15048810/?ref_=sr_t_1932,T Kusagi,2021,https://www.imdb.com/title/tt15048810/releaseinfo?ref_=tt_ov_rdat,,,,4.1,26,,"An application that no one admits to watching but can't give up: TikTok. This world, in which even its phenomena have stepped into fear, has now identified with the Z generation and gave a generation the opportunity to make its voice heard. Not only that, this app has already managed to create its own generation.",Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",Samsun DemirGaga BulutNüzhet Algünes,1,,,,,,
https://www.imdb.com/title/tt26699528/?ref_=sr_t_1933,Filiz Özkol ile Yildizlarin Altinda,2012,https://www.imdb.com/title/tt26699528/releaseinfo?ref_=tt_ov_rdat,,,,,,,Current effects are explained in terms of astrology.,Mystery,"https://www.imdb.com/search/title?genres=mystery&explore=title_type,genres&ref_=tt_ov_inf",Filiz Özkol,,,,,,,16:9 HD
https://www.imdb.com/title/tt2147018/?ref_=sr_t_1934,Güzel Ülke,2011,https://www.imdb.com/title/tt2147018/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt8172092/?ref_=sr_t_1935,Elif'in Düsleri,2016–2018,https://www.imdb.com/title/tt8172092/releaseinfo?ref_=tt_ov_rdat,,,,6.5,16,,,Animation,"https://www.imdb.com/search/title?genres=animation&explore=title_type,genres&ref_=tt_ov_inf",,,"3
2
1
See all",,,,,
https://www.imdb.com/title/tt14525574/?ref_=sr_t_1936,Ates Dansi,1998,https://www.imdb.com/title/tt14525574/releaseinfo?ref_=tt_ov_rdat,,,,6.4,7,,Handan is a stylist trying to keep her family together. One day her sister experiences a tragedy.,Adventure,"https://www.imdb.com/search/title?genres=adventure&explore=title_type,genres&ref_=tt_ov_inf",Selçuk YöntemSelda ÖzerAylin Arasil,,,,,,,
https://www.imdb.com/title/tt2030445/?ref_=sr_t_1937,6 Sport,2011,https://www.imdb.com/title/tt2030445/releaseinfo?ref_=tt_ov_rdat,,,,,,,,News,"https://www.imdb.com/search/title?genres=news&explore=title_type,genres&ref_=tt_ov_inf",Özge Pirçek,,,,,,,
https://www.imdb.com/title/tt12358452/?ref_=sr_t_1938,Uzak Kentin Insanlari,1986,https://www.imdb.com/title/tt12358452/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
