Field1_links,Field2,Field3,Field4,Field5
https://www.imdb.com/title/tt7749444/?ref_=sr_t_2195,Petman: Internet Series,1,,
https://www.imdb.com/title/tt7562236/?ref_=sr_t_2196,Kaçis Plani,49,,
https://www.imdb.com/title/tt12526970/?ref_=sr_t_2197,Zamanlama Manidar,,,
https://www.imdb.com/title/tt19408534/?ref_=sr_t_2198,Kurye,6,,
https://www.imdb.com/title/tt14329692/?ref_=sr_t_2199,Maksat Gezmek,,,
https://www.imdb.com/title/tt12358454/?ref_=sr_t_2200,Halinin Türküsü,,,
https://www.imdb.com/title/tt15511684/?ref_=sr_t_2201,Yemek Bahane,236,,
https://www.imdb.com/title/tt14538966/?ref_=sr_t_2202,Baldiz Geliyorum Demez,,,
https://www.imdb.com/title/tt15326656/?ref_=sr_t_2203,Burada Hayat Var,4,,
https://www.imdb.com/title/tt17156734/?ref_=sr_t_2204,Intel Monsters Reloaded UTM CS: GO Ligi,,,
https://www.imdb.com/title/tt2030445/?ref_=sr_t_2205,6 Sport,,,
https://www.imdb.com/title/tt2014468/?ref_=sr_t_2206,Anadolu Kaplanlari,,,
https://www.imdb.com/title/tt7780020/?ref_=sr_t_2207,Futbolun Hikayeleri,6,,
https://www.imdb.com/title/tt13070606/?ref_=sr_t_2208,Tiyatro Senligi,,,
https://www.imdb.com/title/tt26376328/?ref_=sr_t_2209,Medyatik,35,,
https://www.imdb.com/title/tt16807102/?ref_=sr_t_2210,Aramizda Müzik Var,,,
https://www.imdb.com/title/tt12358440/?ref_=sr_t_2211,Ahmet Hamdi Tanpinar,,,
https://www.imdb.com/title/tt13712172/?ref_=sr_t_2212,Sansli mi Sanssiz mi?,4,,
https://www.imdb.com/title/tt25031054/?ref_=sr_t_2213,Candas Tolga Isik ile Az Önce Konustum,3,,
https://www.imdb.com/title/tt0489906/?ref_=sr_t_2214,Masum Degiliz,,,
https://www.imdb.com/title/tt16900236/?ref_=sr_t_2215,Muhayyelat,,,
https://www.imdb.com/title/tt12606836/?ref_=sr_t_2216,Atasözü,,,
https://www.imdb.com/title/tt14164194/?ref_=sr_t_2217,Mutfakta Bulusalim,,,
https://www.imdb.com/title/tt16912102/?ref_=sr_t_2218,Flash TV Ana Haber,,,
https://www.imdb.com/title/tt2048593/?ref_=sr_t_2219,Söz Basinda,,,
https://www.imdb.com/title/tt12971796/?ref_=sr_t_2220,Asuman'la Sevgili Dünürüm,1,,
https://www.imdb.com/title/tt13796072/?ref_=sr_t_2221,Doga Rutkay'la Her Sey Bu Masada,5,,
https://www.imdb.com/title/tt9063216/?ref_=sr_t_2222,Çiplak Kafa,8,,
https://www.imdb.com/title/tt10421058/?ref_=sr_t_2223,Hasta Pasta,,,
https://www.imdb.com/title/tt6640126/?ref_=sr_t_2224,The Children of Darkness,,,
https://www.imdb.com/title/tt12683290/?ref_=sr_t_2225,Dedeler Sofrasi,75,,
https://www.imdb.com/title/tt16912188/?ref_=sr_t_2226,Yarinlar Umut Olsun,,,
https://www.imdb.com/title/tt8393922/?ref_=sr_t_2227,Dogrusu Ne?,,,
https://www.imdb.com/title/tt6648250/?ref_=sr_t_2228,Cihad-i Ekber,,,
https://www.imdb.com/title/tt11043300/?ref_=sr_t_2229,3 Insan 3 Öykü,1,,
https://www.imdb.com/title/tt9003638/?ref_=sr_t_2230,Tibi ile Pisi,,,
https://www.imdb.com/title/tt6469138/?ref_=sr_t_2231,Kafkas Yildizi Azerbaycan,,,
https://www.imdb.com/title/tt6135092/?ref_=sr_t_2232,Seytan ile Imtihan,2,,
https://www.imdb.com/title/tt25505924/?ref_=sr_t_2233,Mutfagim,,,
https://www.imdb.com/title/tt7512660/?ref_=sr_t_2234,Rumuz Cavidan,,,
https://www.imdb.com/title/tt27505723/?ref_=sr_t_2235,50 Fifty,,,
https://www.imdb.com/title/tt4780292/?ref_=sr_t_2236,Yemek Askina,,,
https://www.imdb.com/title/tt16021822/?ref_=sr_t_2237,Al Sana Haber,2,,
https://www.imdb.com/title/tt16711734/?ref_=sr_t_2238,Miyako'dan Payitahta,5,,
https://www.imdb.com/title/tt4547346/?ref_=sr_t_2239,Silikon Vadisi,1,,
https://www.imdb.com/title/tt28603089/?ref_=sr_t_2240,Sifre,,,
https://www.imdb.com/title/tt26747350/?ref_=sr_t_2241,Medya Dünyasi,940,,
https://www.imdb.com/title/tt13685530/?ref_=sr_t_2242,Kirli Çamasirlar,4,4,
https://www.imdb.com/title/tt10519598/?ref_=sr_t_2243,Rota,1,,
https://www.imdb.com/title/tt15807028/?ref_=sr_t_2244,EducatedearTW,1,,
https://www.imdb.com/title/tt5848070/?ref_=sr_t_2245,Duman Olmadan,,,
https://www.imdb.com/title/tt18289796/?ref_=sr_t_2246,Xdenizhanimx,54,,
https://www.imdb.com/title/tt13212916/?ref_=sr_t_2247,Sinirlari Asmak,4,,
https://www.imdb.com/title/tt12606816/?ref_=sr_t_2248,Deyim Avcilari,,,
https://www.imdb.com/title/tt16796672/?ref_=sr_t_2249,Gelenegin Kalp Atislari,,,
https://www.imdb.com/title/tt19367794/?ref_=sr_t_2250,Dinliyorum...,4,,
https://www.imdb.com/title/tt11041664/?ref_=sr_t_2251,Sen De Yap,1,,
https://www.imdb.com/title/tt26658277/?ref_=sr_t_2252,Sevim'le Göz Göze,21,,
https://www.imdb.com/title/tt5580874/?ref_=sr_t_2253,Kumarbaz,,,
https://www.imdb.com/title/tt12358458/?ref_=sr_t_2254,Islam'in Sartlari,,,
https://www.imdb.com/title/tt8722826/?ref_=sr_t_2255,Ters Yön,,,
https://www.imdb.com/title/tt16734350/?ref_=sr_t_2256,"Istanbul, Müzik ve Tarih",,,
https://www.imdb.com/title/tt6982068/?ref_=sr_t_2257,Ehveniser,5,,
https://www.imdb.com/title/tt15562068/?ref_=sr_t_2258,Telegol,,,
https://www.imdb.com/title/tt10315410/?ref_=sr_t_2259,Halk Arenasi,,,
https://www.imdb.com/title/tt8935792/?ref_=sr_t_2260,Makaroni Ailesi,,,
https://www.imdb.com/title/tt8098348/?ref_=sr_t_2261,Boxun Yildizlari,,,
https://www.imdb.com/title/tt16794638/?ref_=sr_t_2262,Bizim Edebiyatimiz,,,
https://www.imdb.com/title/tt10315268/?ref_=sr_t_2263,Ve Insan,,,
https://www.imdb.com/title/tt11470434/?ref_=sr_t_2264,Tahmin Et,,,
https://www.imdb.com/title/tt10137654/?ref_=sr_t_2265,Clear Competitor,,,
https://www.imdb.com/title/tt12994626/?ref_=sr_t_2266,Bir Milyon Canli Para,6,,
https://www.imdb.com/title/tt10562288/?ref_=sr_t_2267,Ozanin Kopuzundan Asigin Sazina,1,,
https://www.imdb.com/title/tt16797228/?ref_=sr_t_2268,Muasir,,,
https://www.imdb.com/title/tt14551054/?ref_=sr_t_2269,Mucize Çirak,,,
https://www.imdb.com/title/tt8027032/?ref_=sr_t_2270,Göz6,,,
https://www.imdb.com/title/tt25505748/?ref_=sr_t_2271,Annem Söyler Ben Yaparim,,,
https://www.imdb.com/title/tt2143456/?ref_=sr_t_2272,Isimsizler,,,
https://www.imdb.com/title/tt13228762/?ref_=sr_t_2273,Vakiflar Adasi Kibris,,,
https://www.imdb.com/title/tt3254884/?ref_=sr_t_2274,Sehrayin,,,
https://www.imdb.com/title/tt7025378/?ref_=sr_t_2275,Duvar,,,
https://www.imdb.com/title/tt1399150/?ref_=sr_t_2276,Görev Pesinde - Der Auftrag,,,
https://www.imdb.com/title/tt8478794/?ref_=sr_t_2277,Kudüs'ten Türkiye'ye Ilahilerimiz,,,
https://www.imdb.com/title/tt26687739/?ref_=sr_t_2278,Sosyal Bilgiler,19,,
https://www.imdb.com/title/tt0115402/?ref_=sr_t_2279,Tutku,,,
https://www.imdb.com/title/tt10703178/?ref_=sr_t_2280,Oradaydim,1,,
https://www.imdb.com/title/tt13029982/?ref_=sr_t_2281,Kanun Savascilari,,,
https://www.imdb.com/title/tt6794322/?ref_=sr_t_2282,Bir Yudum Insan,5,5,
https://www.imdb.com/title/tt11640210/?ref_=sr_t_2283,Sarayin Lezzetleri,,,
https://www.imdb.com/title/tt8961088/?ref_=sr_t_2284,Yasim Kaç?,,,
https://www.imdb.com/title/tt16794548/?ref_=sr_t_2285,Bir Zamanlar,,,
https://www.imdb.com/title/tt10567792/?ref_=sr_t_2286,Özel program,2,,
https://www.imdb.com/title/tt14160244/?ref_=sr_t_2287,Gürkan Sef Ile Ates Oyunlari,13,,
https://www.imdb.com/title/tt23050722/?ref_=sr_t_2288,Çirak,,,
https://www.imdb.com/title/tt13303610/?ref_=sr_t_2289,Yükseklerde Tut Elini,,,
https://www.imdb.com/title/tt8128824/?ref_=sr_t_2290,Bizim Eller,,,
https://www.imdb.com/title/tt14748372/?ref_=sr_t_2291,Social Diary of Quarantine,13,,
https://www.imdb.com/title/tt7562170/?ref_=sr_t_2292,Iletisimin Dünü Bugünü,,,
https://www.imdb.com/title/tt19861962/?ref_=sr_t_2293,Aydin Sevim ile Cancagizim,,,
https://www.imdb.com/title/tt6679444/?ref_=sr_t_2294,Cengiz Özdemir & Ozan Sagsöz ile Kültür & Tarih Sohbetleri,2,,
https://www.imdb.com/title/tt28740545/?ref_=sr_t_2295,Fabrika kizi,,,
https://www.imdb.com/title/tt16734078/?ref_=sr_t_2296,Sanat Söylesileri,,,
https://www.imdb.com/title/tt16384792/?ref_=sr_t_2297,Teknoloji Bülteni,,,
https://www.imdb.com/title/tt5849842/?ref_=sr_t_2298,Katakulli,,,
https://www.imdb.com/title/tt13170568/?ref_=sr_t_2299,Almanya'da Yarim Asir,2,,
https://www.imdb.com/title/tt16257282/?ref_=sr_t_2300,Daniska Show,,,
https://www.imdb.com/title/tt14183342/?ref_=sr_t_2301,Iyiler Kötüler Futbolcular,,,
https://www.imdb.com/title/tt10619918/?ref_=sr_t_2302,Simdi ve Burada,1,,
https://www.imdb.com/title/tt16900342/?ref_=sr_t_2303,Türkiye Atlasi,,,
https://www.imdb.com/title/tt21303108/?ref_=sr_t_2304,Üç Arkadas,,,
https://www.imdb.com/title/tt6520686/?ref_=sr_t_2305,Dede Korkut Hikayeleri,52,,
https://www.imdb.com/title/tt13704270/?ref_=sr_t_2306,Ayak Tenis,4,,
https://www.imdb.com/title/tt0871504/?ref_=sr_t_2307,Torun ve Torunu,,,
https://www.imdb.com/title/tt4647754/?ref_=sr_t_2308,Safiye'den Sofia'ya Calinan Kimlikler,13,,
https://www.imdb.com/title/tt16734442/?ref_=sr_t_2309,Berceste,,,
https://www.imdb.com/title/tt10529338/?ref_=sr_t_2310,Ismail Küçükkaya ile Çalar Saat,,,
https://www.imdb.com/title/tt1979322/?ref_=sr_t_2311,Rüstem Batum Show,,,
https://www.imdb.com/title/tt16868116/?ref_=sr_t_2312,Cografyadan Kültüre Bag,,,
https://www.imdb.com/title/tt10638458/?ref_=sr_t_2313,Gel Hemserim,8,,
https://www.imdb.com/title/tt10290212/?ref_=sr_t_2314,Hayvanlara Dokunduk,,,
https://www.imdb.com/title/tt0830299/?ref_=sr_t_2315,Felek Ne Demek?,,,
https://www.imdb.com/title/tt15327748/?ref_=sr_t_2316,Uçankus'ta Kültür Sanat,,,
https://www.imdb.com/title/tt8433908/?ref_=sr_t_2317,Kur'an-i Kerim'i Güzel Okuma Yarismasi,,,
https://www.imdb.com/title/tt12235638/?ref_=sr_t_2318,Ana Yüregi,10,,
https://www.imdb.com/title/tt22011908/?ref_=sr_t_2319,Bir Filmin Hikayesi,1,,
https://www.imdb.com/title/tt16972058/?ref_=sr_t_2320,Romanlarin Izinde,,,
https://www.imdb.com/title/tt19368420/?ref_=sr_t_2321,Audition,4,,
https://www.imdb.com/title/tt13152918/?ref_=sr_t_2322,Geçmisin Izleri,,,
https://www.imdb.com/title/tt15476826/?ref_=sr_t_2323,Enine Boyuna,,,
https://www.imdb.com/title/tt13745606/?ref_=sr_t_2324,Cadde Cadde Istanbul,6,,
https://www.imdb.com/title/tt17058420/?ref_=sr_t_2325,Çaykur (Promo),,,
https://www.imdb.com/title/tt4654866/?ref_=sr_t_2326,Sehirler ve Yüzler,1,,
https://www.imdb.com/title/tt12567046/?ref_=sr_t_2327,Basarinin Yuzu,,,
https://www.imdb.com/title/tt13743802/?ref_=sr_t_2328,Mor Ve Otesi: Canli Senfonik Harbiye Açikhava,,,
https://www.imdb.com/title/tt26771135/?ref_=sr_t_2329,Karimin Dedigi Dedik Caldigi Kontrbas,,,
https://www.imdb.com/title/tt16345418/?ref_=sr_t_2330,Los Sohbet,1,,
https://www.imdb.com/title/tt13167266/?ref_=sr_t_2331,Duvardaki Gölgeler,,,
https://www.imdb.com/title/tt8785136/?ref_=sr_t_2332,Bu Sehrin Çocuklari,,,
https://www.imdb.com/title/tt10924064/?ref_=sr_t_2333,Tag,3,,
https://www.imdb.com/title/tt27440723/?ref_=sr_t_2334,Mavi Kolye,,,
https://www.imdb.com/title/tt6648350/?ref_=sr_t_2335,Seyahatname: Evliya Çelebi'nin Izinde,,,
https://www.imdb.com/title/tt15381952/?ref_=sr_t_2336,Pelin Karahan'la Nefis Tarifler,1,,
https://www.imdb.com/title/tt10315366/?ref_=sr_t_2337,Tarafsiz Bölge,,,
https://www.imdb.com/title/tt14953864/?ref_=sr_t_2338,Raif Akyuz ile Sanatci,,,
https://www.imdb.com/title/tt13616670/?ref_=sr_t_2339,Isikla Yazilmis Öyküler,,,
https://www.imdb.com/title/tt16733898/?ref_=sr_t_2340,Felsefe Soylesileri,,,
https://www.imdb.com/title/tt24068308/?ref_=sr_t_2341,Ates Hatti,21,,
https://www.imdb.com/title/tt15358804/?ref_=sr_t_2342,Acemi Pastacilar,,,
https://www.imdb.com/title/tt13964604/?ref_=sr_t_2343,Saka Yaptik,14,,
https://www.imdb.com/title/tt19361850/?ref_=sr_t_2344,Shot - Me,1,,
https://www.imdb.com/title/tt11534956/?ref_=sr_t_2345,Zuhal Topal'la Sofrada,1,1,
https://www.imdb.com/title/tt1571561/?ref_=sr_t_2346,Yeni Bastan,4,,
https://www.imdb.com/title/tt8824992/?ref_=sr_t_2347,Nasil Çalisir?,1,,
https://www.imdb.com/title/tt13836542/?ref_=sr_t_2348,Bu Iliski Nasil Kurtulur,,,
https://www.imdb.com/title/tt10628328/?ref_=sr_t_2349,Damat Bayildi,,,
https://www.imdb.com/title/tt7016632/?ref_=sr_t_2350,Abece TV,,,
https://www.imdb.com/title/tt13766822/?ref_=sr_t_2351,Grj Dans,4,,
https://www.imdb.com/title/tt15825092/?ref_=sr_t_2352,Podacto Stüdyo,8,,
https://www.imdb.com/title/tt0494586/?ref_=sr_t_2353,Azmi,,,
https://www.imdb.com/title/tt7477266/?ref_=sr_t_2354,Yol Geçen Kasabasi,,,
https://www.imdb.com/title/tt28377747/?ref_=sr_t_2355,Gercek Kesit: Yeni Turkiye,4,,
https://www.imdb.com/title/tt16538710/?ref_=sr_t_2356,Iste Kadinlar,,,
https://www.imdb.com/title/tt12329090/?ref_=sr_t_2357,Hey Gidi Günler,,,
https://www.imdb.com/title/tt10544696/?ref_=sr_t_2358,Söhret Kafasi,,,
https://www.imdb.com/title/tt16532070/?ref_=sr_t_2359,Muhtar Firarda,,,
https://www.imdb.com/title/tt16711822/?ref_=sr_t_2360,Anjelika Akbar ile Sesler,7,,
https://www.imdb.com/title/tt9154736/?ref_=sr_t_2361,Siirler arasi yolculuk,,,
https://www.imdb.com/title/tt10567456/?ref_=sr_t_2362,Rastgele,20,,
https://www.imdb.com/title/tt23848740/?ref_=sr_t_2363,Demirkol'un Galaxy rehberi,31,,
https://www.imdb.com/title/tt13602540/?ref_=sr_t_2364,Unit K9,,,
https://www.imdb.com/title/tt16900256/?ref_=sr_t_2365,Müzelerin Yildizlari,,,
https://www.imdb.com/title/tt15409898/?ref_=sr_t_2366,Hayatta Her Sey Var,,,
https://www.imdb.com/title/tt16721606/?ref_=sr_t_2367,Tarih Söylesileri,5,,
https://www.imdb.com/title/tt11112332/?ref_=sr_t_2368,Nasreddin Hoca,,,
https://www.imdb.com/title/tt9543192/?ref_=sr_t_2369,Dikiz,10,,
https://www.imdb.com/title/tt19861982/?ref_=sr_t_2370,Cosan Show,,,
