Field1_links,Dogum_Tarihi,Yas,Kariyer,Proje_Sayısı,Name
https://www.beyazperde.com/sanatcilar/sanatci-807693/,,,,,Cüneyt Özen
https://www.beyazperde.com/sanatcilar/sanatci-803755/,,,,,Doğan Akdoğan
https://www.beyazperde.com/sanatcilar/sanatci-980424/,,,,,Devrim Kabacaoğlu
https://www.beyazperde.com/sanatcilar/sanatci-732728/,,,,,Doğa Zeynep Doğuşlu
https://www.beyazperde.com/sanatcilar/sanatci-517944/,"
13 Eylül 1984
","
Yaş 
39
",13,13,Burcu Altın
https://www.beyazperde.com/sanatcilar/sanatci-727041/,,,,,Gül Arıcı
https://www.beyazperde.com/sanatcilar/sanatci-886522/,"
11 Haziran 1990
","
Yaş 
33
",5,6,Besim Demirkıran
https://www.beyazperde.com/sanatcilar/sanatci-543809/,,,,,Yasemin Erkul Türkmenli
https://www.beyazperde.com/sanatcilar/sanatci-739535/,,,8,10,Yavuz Çetin (II)
https://www.beyazperde.com/sanatcilar/sanatci-528518/,,,11,9,Barış Yöş
https://www.beyazperde.com/sanatcilar/sanatci-693125/,,,,,Füsun Kokucu
https://www.beyazperde.com/sanatcilar/sanatci-881458/,,,,,Nermin Dülger
https://www.beyazperde.com/sanatcilar/sanatci-980713/,,,,,Evliya Aykan
https://www.beyazperde.com/sanatcilar/sanatci-619961/,,,,,Ali Balkan Avcı
https://www.beyazperde.com/sanatcilar/sanatci-938724/,,,,,Emre Tosun
https://www.beyazperde.com/sanatcilar/sanatci-572643/,,,,,Şeyda Delibaşı
https://www.beyazperde.com/sanatcilar/sanatci-516364/,,,,,Onur Bay
https://www.beyazperde.com/sanatcilar/sanatci-537076/,,,43,7,Mehmet Gün
https://www.beyazperde.com/sanatcilar/sanatci-902680/,,,6,5,Cevdet Balıkçı
https://www.beyazperde.com/sanatcilar/sanatci-716421/,,,,,Faruk Hacıhafızoğlu
https://www.beyazperde.com/sanatcilar/sanatci-977004/,,,,,Esat Deniz Abdaloğlu
https://www.beyazperde.com/sanatcilar/sanatci-528223/,,,23,11,Hakan Gerçek
https://www.beyazperde.com/sanatcilar/sanatci-544858/,,,24,7,Yeşim Alıç
https://www.beyazperde.com/sanatcilar/sanatci-662218/,,,,,Mehmet Yaşiru
https://www.beyazperde.com/sanatcilar/sanatci-928195/,,,,,Ayşe Ateş
https://www.beyazperde.com/sanatcilar/sanatci-530780/,,,13,5,Hayrettin Karaoğuz
https://www.beyazperde.com/sanatcilar/sanatci-835488/,,,,,Zeynep Öngen
https://www.beyazperde.com/sanatcilar/sanatci-803735/,,,,,Tuna Kıygı
https://www.beyazperde.com/sanatcilar/sanatci-974712/,"
15 Şubat 2001
","
Yaş 
22
",5,4,Muhammed Ali Akdemir
https://www.beyazperde.com/sanatcilar/sanatci-503416/,,,10,7,Ünal Gürel
https://www.beyazperde.com/sanatcilar/sanatci-977003/,,,,,Ömer Toprak Yılmaz
https://www.beyazperde.com/sanatcilar/sanatci-806969/,,,7,5,Özkan Ayalp
https://www.beyazperde.com/sanatcilar/sanatci-526590/,"
19 Mart 1973
","
Yaş 
50
",14,17,Tolga Tekin
https://www.beyazperde.com/sanatcilar/sanatci-1011497/,,,,,Enes Ulukır
https://www.beyazperde.com/sanatcilar/sanatci-920639/,,,,,Melis Minkari
https://www.beyazperde.com/sanatcilar/sanatci-838008/,,,,,Buket Tuba Güzel
https://www.beyazperde.com/sanatcilar/sanatci-396578/,,,,,Füsun Uçar
https://www.beyazperde.com/sanatcilar/sanatci-537077/,,,17,5,Mehmet Güreli
https://www.beyazperde.com/sanatcilar/sanatci-437692/,,,,,Erdal Parmaksızoğlu
https://www.beyazperde.com/sanatcilar/sanatci-819760/,,,,,Bahar Dokur
https://www.beyazperde.com/sanatcilar/sanatci-714363/,,,5,5,Murat Özsoy
https://www.beyazperde.com/sanatcilar/sanatci-757242/,,,,,Cem Öget
https://www.beyazperde.com/sanatcilar/sanatci-771645/,,,4,4,Gökhan Yılmaz
https://www.beyazperde.com/sanatcilar/sanatci-966354/,,,,,Selçuk Yıldız
https://www.beyazperde.com/sanatcilar/sanatci-425563/,,,,,Ali İlhan
https://www.beyazperde.com/sanatcilar/sanatci-1016257/,,,,,Tahir Şimşek
https://www.beyazperde.com/sanatcilar/sanatci-881070/,,,,,Çağla Erdimen
https://www.beyazperde.com/sanatcilar/sanatci-993399/,,,,,Zeynep Tarhan
https://www.beyazperde.com/sanatcilar/sanatci-723676/,,,,,İrem Derici
https://www.beyazperde.com/sanatcilar/sanatci-696795/,,,,,Raife Yenigül
https://www.beyazperde.com/sanatcilar/sanatci-547668/,,,,,Burcu Salihoğlu
https://www.beyazperde.com/sanatcilar/sanatci-676149/,,,,,Merve Alçiçek
https://www.beyazperde.com/sanatcilar/sanatci-855299/,,,,,Özkan Boz
https://www.beyazperde.com/sanatcilar/sanatci-745623/,,,,,Fehmi Karaarslan
https://www.beyazperde.com/sanatcilar/sanatci-833912/,,,,,İlhan Akgül
https://www.beyazperde.com/sanatcilar/sanatci-695255/,,,13,15,Cem Zeynel Kılıç
﻿https://www.beyazperde.com/sanatcilar/sanatci-973368/,,,,,Manolya Maya
https://www.beyazperde.com/sanatcilar/sanatci-974663/,,,,,Görkem Sağ
https://www.beyazperde.com/sanatcilar/sanatci-976159/,,,,,Canbert Yerguz
https://www.beyazperde.com/sanatcilar/sanatci-863637/,,,,,Ebrar Kurt
https://www.beyazperde.com/sanatcilar/sanatci-695045/,,,,,Miraç Bayramoğlu
https://www.beyazperde.com/sanatcilar/sanatci-863635/,,,,,Ayşe Kaya
https://www.beyazperde.com/sanatcilar/sanatci-24344/,,,9,4,Güven Şengil
https://www.beyazperde.com/sanatcilar/sanatci-254577/,,,17,10,Onur Ünsal
https://www.beyazperde.com/sanatcilar/sanatci-893616/,,,4,8,Okan Ege Ergüven
https://www.beyazperde.com/sanatcilar/sanatci-405655/,,,,,Mithat Esmer
https://www.beyazperde.com/sanatcilar/sanatci-504535/,,,17,15,Mustafa Avkıran
https://www.beyazperde.com/sanatcilar/sanatci-518677/,"
1 Ocak 1943
","
Ölümü 


27 Kasım 2022


79 yaşında
",23,7,Güzin Çorağan
https://www.beyazperde.com/sanatcilar/sanatci-922901/,,,,,Öykü Naz Altay
https://www.beyazperde.com/sanatcilar/sanatci-520734/,,,11,8,Ali Buhara Mete
https://www.beyazperde.com/sanatcilar/sanatci-698135/,,,,,Merve Yıldız
https://www.beyazperde.com/sanatcilar/sanatci-886100/,,,,,Berk Bakioğlu
https://www.beyazperde.com/sanatcilar/sanatci-750298/,,,,,Zerrin Eren
https://www.beyazperde.com/sanatcilar/sanatci-882178/,,,,,Cansu Karataş
https://www.beyazperde.com/sanatcilar/sanatci-674136/,,,14,6,Çağdaş Yılancı
https://www.beyazperde.com/sanatcilar/sanatci-690280/,,,8,8,Barış Erçetin
https://www.beyazperde.com/sanatcilar/sanatci-558578/,,,,,Sevin Okyay
https://www.beyazperde.com/sanatcilar/sanatci-745624/,,,,,Nilay Gök
https://www.beyazperde.com/sanatcilar/sanatci-759226/,"
23 Eylül 1990
","
Yaş 
33
",5,6,Cihat Süvarioğlu
https://www.beyazperde.com/sanatcilar/sanatci-521964/,,,22,29,Levent Sülün
https://www.beyazperde.com/sanatcilar/sanatci-532015/,,,11,5,Caner Erzincan
https://www.beyazperde.com/sanatcilar/sanatci-763018/,,,7,4,Ebru Sarıtaş
https://www.beyazperde.com/sanatcilar/sanatci-712837/,,,,,Arif Selçuk
https://www.beyazperde.com/sanatcilar/sanatci-976711/,,,,,Berrin Keklikler
https://www.beyazperde.com/sanatcilar/sanatci-699867/,,,,,Ece Filiz
https://www.beyazperde.com/sanatcilar/sanatci-834792/,,,,,Şafak Başkaya
https://www.beyazperde.com/sanatcilar/sanatci-547244/,,,21,10,Savaş Yurttaş
https://www.beyazperde.com/sanatcilar/sanatci-186566/,"
13 Ocak 1986
","
Yaş 
37
",12,5,Duygu Çetinkaya
https://www.beyazperde.com/sanatcilar/sanatci-968051/,"
9 Nisan 1995
","
Yaş 
28
",12,5,Sertan Kutay
https://www.beyazperde.com/sanatcilar/sanatci-719205/,,,,,Ahmet Taşdemir
https://www.beyazperde.com/sanatcilar/sanatci-809458/,,,6,5,Yunus Ozan Korkut
https://www.beyazperde.com/sanatcilar/sanatci-830260/,,,5,8,Burak Çevik
https://www.beyazperde.com/sanatcilar/sanatci-1008752/,,,,,Alp Pazarlı
https://www.beyazperde.com/sanatcilar/sanatci-511122/,,,,,Sılay Ünal
https://www.beyazperde.com/sanatcilar/sanatci-500663/,,,21,19,Halil İbrahim Kalaycıoğlu
https://www.beyazperde.com/sanatcilar/sanatci-560554/,,,,,Ozan Kotra
https://www.beyazperde.com/sanatcilar/sanatci-547128/,,,37,52,Suzan Avcı
https://www.beyazperde.com/sanatcilar/sanatci-690353/,,,20,40,Nezihe Güler
https://www.beyazperde.com/sanatcilar/sanatci-741727/,,,7,6,Dilara Aksüyek
https://www.beyazperde.com/sanatcilar/sanatci-256754/,,,37,71,Osman F. Seden
https://www.beyazperde.com/sanatcilar/sanatci-930527/,"
18 Temmuz 2001
","
Yaş 
22
",11,8,Resul Doğan
https://www.beyazperde.com/sanatcilar/sanatci-634731/,,,5,7,Tolga Baş
https://www.beyazperde.com/sanatcilar/sanatci-827034/,,,17,10,Orhan Çoban
https://www.beyazperde.com/sanatcilar/sanatci-828995/,,,9,4,Semra Sar
https://www.beyazperde.com/sanatcilar/sanatci-937043/,,,,,Filiz Cercis
https://www.beyazperde.com/sanatcilar/sanatci-719627/,,,,,Yeşim Yükselen
https://www.beyazperde.com/sanatcilar/sanatci-817691/,,,,,Umut Aral
https://www.beyazperde.com/sanatcilar/sanatci-972192/,,,,,Yıldız Uslu
https://www.beyazperde.com/sanatcilar/sanatci-922794/,,,,,Muhammet Emre Aydın
https://www.beyazperde.com/sanatcilar/sanatci-544267/,,,,,Tomris Çetinel
https://www.beyazperde.com/sanatcilar/sanatci-511205/,,,,,Özgür Doğan
https://www.beyazperde.com/sanatcilar/sanatci-715500/,,,9,10,Mehmet Bozdağ
https://www.beyazperde.com/sanatcilar/sanatci-519282/,,,28,8,Mehtap Anıl
https://www.beyazperde.com/sanatcilar/sanatci-206155/,"
18 Mart 1953
","
Yaş 
70
",37,7,Nilgün Belgün
https://www.beyazperde.com/sanatcilar/sanatci-817298/,,,5,4,Nihat Demirel
https://www.beyazperde.com/sanatcilar/sanatci-843784/,,,,,Gurbet Gurur Cantürk
https://www.beyazperde.com/sanatcilar/sanatci-906223/,,,,,
